user_id,timestamp,heart_rate,sleep_stage,caffeine_intake_time,exercise_time,meal_time,pressure_level,temperature,humidity,air_quality
60,2024/1/17 14:00,71.27126647,deep,2024/1/17 1:00,2024/1/17 8:00,2024/1/17 7:00,10,19.3150691,37,38
91,2024/5/16 1:00,73.83517432,deep,2024/5/15 16:00,2024/5/15 13:00,2024/5/15 19:00,1,20.30573701,45,38
60,2024/4/21 5:00,67.50328811,light,2024/4/20 21:00,2024/4/21 1:00,2024/4/20 23:00,2,24.50890145,35,25
91,2024/9/18 8:00,63.26185844,rem,2024/9/17 23:00,2024/9/18 3:00,2024/9/18 4:00,6,21.47734054,37,20
83,2024/7/23 4:00,80.59936712,deep,2024/7/22 15:00,2024/7/23 0:00,2024/7/22 22:00,1,22.18913874,35,36
81,2024/12/5 17:00,67.26958208,light,2024/12/5 6:00,2024/12/5 9:00,2024/12/5 13:00,8,20.72237124,42,36
9,2024/6/30 13:00,70.48133979,rem,2024/6/30 1:00,2024/6/30 9:00,2024/6/30 9:00,1,22.29223498,55,35
6,2024/3/22 22:00,70.79423495,light,2024/3/22 11:00,2024/3/22 17:00,2024/3/22 20:00,4,20.56330911,55,25
71,2024/2/19 13:00,77.16919956,rem,2024/2/19 4:00,2024/2/19 3:00,2024/2/19 8:00,6,22.48352502,33,21
38,2024/7/21 13:00,67.54911765,rem,2024/7/21 5:00,2024/7/21 4:00,2024/7/21 11:00,3,20.7696692,30,35
81,2024/11/11 9:00,64.70322316,deep,2024/11/10 20:00,2024/11/11 1:00,2024/11/11 4:00,5,18.54074215,38,24
17,2024/9/6 16:00,73.83990212,deep,2024/9/6 2:00,2024/9/6 7:00,2024/9/6 10:00,2,22.36380998,45,31
19,2024/10/4 20:00,63.54950534,light,2024/10/4 6:00,2024/10/4 10:00,2024/10/4 18:00,9,24.09345285,53,22
33,2024/9/18 18:00,69.77372514,light,2024/9/18 2:00,2024/9/18 11:00,2024/9/18 10:00,6,21.66758129,47,34
41,2024/6/11 15:00,67.14054123,light,2024/6/11 7:00,2024/6/11 4:00,2024/6/11 8:00,5,21.44832383,55,25
90,2024/3/19 2:00,66.94538055,deep,2024/3/18 10:00,2024/3/18 14:00,2024/3/18 22:00,5,19.12345608,31,38
14,2024/8/1 16:00,67.44348665,light,2024/8/1 8:00,2024/8/1 10:00,2024/8/1 10:00,5,23.90673212,50,21
88,2024/1/16 23:00,74.79093446,rem,2024/1/16 7:00,2024/1/16 13:00,2024/1/16 21:00,5,20.39773255,43,24
54,2024/5/24 8:00,73.07448946,light,2024/5/23 18:00,2024/5/24 1:00,2024/5/24 0:00,3,22.50294187,36,25
24,2024/3/10 21:00,68.67898222,light,2024/3/10 10:00,2024/3/10 16:00,2024/3/10 17:00,2,19.14798101,37,24
42,2024/4/26 16:00,75.26135323,deep,2024/4/26 1:00,2024/4/26 8:00,2024/4/26 12:00,9,19.65819367,33,35
53,2024/1/25 11:00,70.95205476,deep,2024/1/24 21:00,2024/1/25 7:00,2024/1/25 4:00,3,19.40166444,40,26
30,2024/2/26 5:00,69.34494598,deep,2024/2/25 17:00,2024/2/25 22:00,2024/2/25 23:00,9,20.12517995,57,23
42,2024/8/15 9:00,71.19354858,light,2024/8/15 1:00,2024/8/15 0:00,2024/8/15 5:00,6,20.02723942,51,25
3,2024/11/19 20:00,74.53321385,light,2024/11/19 12:00,2024/11/19 15:00,2024/11/19 14:00,7,20.46008253,59,40
29,2024/6/27 13:00,71.11712445,deep,2024/6/27 1:00,2024/6/27 7:00,2024/6/27 8:00,6,22.37469619,43,39
45,2024/3/11 11:00,62.34069239,light,2024/3/10 19:00,2024/3/11 3:00,2024/3/11 6:00,7,20.48148111,39,29
17,2024/6/26 6:00,80.7264303,deep,2024/6/25 19:00,2024/6/25 23:00,2024/6/26 4:00,7,23.87461362,31,33
97,2024/10/26 14:00,73.17655112,deep,2024/10/26 6:00,2024/10/26 4:00,2024/10/26 12:00,2,21.48793173,48,28
83,2024/9/3 1:00,63.14556023,deep,2024/9/2 16:00,2024/9/2 16:00,2024/9/2 20:00,6,22.37364361,33,31
15,2024/7/24 1:00,74.40642085,light,2024/7/23 15:00,2024/7/23 18:00,2024/7/23 23:00,8,24.67261918,32,32
98,2024/8/12 6:00,70.65691294,rem,2024/8/11 14:00,2024/8/12 2:00,2024/8/12 4:00,6,25.51870287,46,39
69,2024/9/14 1:00,71.38250567,light,2024/9/13 9:00,2024/9/13 20:00,2024/9/13 19:00,10,21.52434889,42,24
22,2024/1/30 7:00,66.97544286,light,2024/1/29 17:00,2024/1/29 22:00,2024/1/30 2:00,1,19.73433216,46,38
47,2024/1/12 20:00,69.04698062,deep,2024/1/12 5:00,2024/1/12 9:00,2024/1/12 12:00,7,20.56073435,37,24
12,2024/10/20 6:00,72.09575344,rem,2024/10/19 15:00,2024/10/19 21:00,2024/10/20 0:00,1,22.37293521,37,28
15,2024/3/14 23:00,63.22784814,rem,2024/3/14 12:00,2024/3/14 14:00,2024/3/14 18:00,1,21.49986296,54,22
59,2024/9/8 3:00,65.48878043,light,2024/9/7 14:00,2024/9/7 16:00,2024/9/7 21:00,2,19.8451154,59,39
9,2024/11/26 21:00,64.90770024,rem,2024/11/26 12:00,2024/11/26 10:00,2024/11/26 16:00,6,24.54046764,36,28
74,2024/7/4 18:00,69.97833163,light,2024/7/4 9:00,2024/7/4 10:00,2024/7/4 14:00,4,20.97568988,35,35
10,2024/2/22 10:00,67.13020854,deep,2024/2/21 23:00,2024/2/22 4:00,2024/2/22 7:00,5,22.85709077,57,39
78,2024/8/22 16:00,66.4037184,light,2024/8/22 8:00,2024/8/22 8:00,2024/8/22 12:00,3,18.56339549,53,37
86,2024/12/29 2:00,77.79950223,rem,2024/12/28 16:00,2024/12/28 15:00,2024/12/28 18:00,9,20.94725245,33,21
79,2024/5/4 14:00,69.47574254,light,2024/5/4 5:00,2024/5/4 2:00,2024/5/4 9:00,1,23.96777607,59,32
87,2024/8/9 22:00,72.87374923,deep,2024/8/9 12:00,2024/8/9 15:00,2024/8/9 14:00,5,21.08189095,37,28
29,2024/4/22 12:00,71.74725535,light,2024/4/21 20:00,2024/4/22 7:00,2024/4/22 6:00,4,19.58805224,40,38
54,2024/6/2 9:00,71.6501896,rem,2024/6/1 17:00,2024/6/2 3:00,2024/6/2 1:00,1,23.93291766,40,40
78,2024/3/3 16:00,64.73619132,deep,2024/3/3 4:00,2024/3/3 6:00,2024/3/3 13:00,7,21.40822849,35,25
33,2024/1/28 18:00,71.54345172,rem,2024/1/28 2:00,2024/1/28 6:00,2024/1/28 14:00,3,22.28809113,52,23
62,2024/5/8 20:00,72.07605411,rem,2024/5/8 11:00,2024/5/8 9:00,2024/5/8 13:00,8,24.35378546,59,40
83,2024/1/9 12:00,70.92792432,light,2024/1/8 20:00,2024/1/9 7:00,2024/1/9 4:00,7,18.88750629,55,35
67,2024/3/13 11:00,69.76017396,deep,2024/3/13 1:00,2024/3/13 4:00,2024/3/13 5:00,1,21.93283959,52,30
37,2024/6/8 0:00,78.20793406,deep,2024/6/7 15:00,2024/6/7 15:00,2024/6/7 18:00,8,23.95007728,52,29
24,2024/3/23 21:00,68.1632357,rem,2024/3/23 9:00,2024/3/23 16:00,2024/3/23 14:00,4,22.17231706,55,29
60,2024/12/13 12:00,69.65034835,deep,2024/12/13 4:00,2024/12/13 2:00,2024/12/13 4:00,2,21.21645234,48,27
20,2024/1/25 4:00,65.53510242,deep,2024/1/24 19:00,2024/1/24 19:00,2024/1/24 21:00,9,22.34452633,45,35
70,2024/7/13 2:00,67.04956311,rem,2024/7/12 16:00,2024/7/12 22:00,2024/7/12 21:00,6,23.85035779,47,20
35,2024/10/1 12:00,67.60152586,rem,2024/10/1 2:00,2024/10/1 5:00,2024/10/1 4:00,6,22.24624772,48,25
14,2024/5/6 0:00,75.74605387,light,2024/5/5 13:00,2024/5/5 19:00,2024/5/5 18:00,4,20.74190211,50,38
53,2024/12/6 10:00,68.51572214,rem,2024/12/5 22:00,2024/12/5 22:00,2024/12/6 8:00,10,21.17412811,35,24
89,2024/10/19 20:00,77.75610818,rem,2024/10/19 4:00,2024/10/19 14:00,2024/10/19 13:00,1,24.68649205,54,21
78,2024/8/18 7:00,68.38247168,rem,2024/8/17 22:00,2024/8/18 1:00,2024/8/18 4:00,9,25.21291438,50,26
4,2024/3/25 15:00,73.46913922,deep,2024/3/25 0:00,2024/3/25 6:00,2024/3/25 7:00,7,21.8901786,38,40
48,2024/10/22 7:00,71.07455301,rem,2024/10/21 15:00,2024/10/22 0:00,2024/10/22 4:00,7,19.69036697,38,33
13,2024/10/11 11:00,67.01621582,deep,2024/10/10 20:00,2024/10/11 3:00,2024/10/11 8:00,1,24.56277943,34,20
45,2024/3/10 19:00,75.15828682,rem,2024/3/10 4:00,2024/3/10 9:00,2024/3/10 12:00,1,20.6102123,35,32
20,2024/10/14 7:00,70.77314217,rem,2024/10/13 20:00,2024/10/14 3:00,2024/10/14 0:00,3,22.56689034,55,30
7,2024/5/2 4:00,81.27359101,rem,2024/5/1 15:00,2024/5/1 23:00,2024/5/1 22:00,1,23.40764443,42,21
71,2024/7/29 4:00,78.5123214,light,2024/7/28 13:00,2024/7/28 21:00,2024/7/28 23:00,8,24.12250316,59,22
19,2024/6/11 6:00,67.46251348,rem,2024/6/10 17:00,2024/6/10 20:00,2024/6/10 22:00,9,22.76726621,59,35
5,2024/12/6 8:00,71.55412033,deep,2024/12/5 17:00,2024/12/6 4:00,2024/12/6 5:00,9,18.08538214,36,30
16,2024/3/4 19:00,74.0108181,light,2024/3/4 11:00,2024/3/4 11:00,2024/3/4 13:00,5,21.18876591,44,30
55,2024/10/28 10:00,78.93369656,rem,2024/10/27 20:00,2024/10/28 2:00,2024/10/28 8:00,10,23.74672811,54,27
51,2024/10/22 2:00,67.39073215,rem,2024/10/21 11:00,2024/10/21 18:00,2024/10/21 20:00,2,22.9907317,45,35
37,2024/4/13 18:00,73.43684956,light,2024/4/13 2:00,2024/4/13 11:00,2024/4/13 16:00,2,20.04719574,45,33
70,2024/11/18 18:00,79.93903929,rem,2024/11/18 10:00,2024/11/18 11:00,2024/11/18 14:00,9,24.10829325,37,23
4,2024/12/11 1:00,67.31305765,rem,2024/12/10 12:00,2024/12/10 15:00,2024/12/10 21:00,7,19.82698681,58,27
59,2024/3/6 9:00,70.87719791,light,2024/3/5 18:00,2024/3/5 22:00,2024/3/6 1:00,9,22.54257554,34,25
85,2024/8/31 15:00,76.81006945,deep,2024/8/31 0:00,2024/8/31 4:00,2024/8/31 7:00,1,22.6782836,32,31
55,2024/4/28 5:00,78.56219951,rem,2024/4/27 15:00,2024/4/27 22:00,2024/4/28 3:00,2,18.9364849,38,32
18,2024/9/28 15:00,69.59305288,rem,2024/9/28 3:00,2024/9/28 11:00,2024/9/28 11:00,7,23.96714257,55,40
26,2024/1/5 10:00,68.91719481,deep,2024/1/4 21:00,2024/1/5 0:00,2024/1/5 8:00,5,21.27511431,42,37
100,2024/12/5 5:00,66.81931702,rem,2024/12/4 17:00,2024/12/5 0:00,2024/12/5 3:00,4,20.23246663,46,37
98,2024/5/1 6:00,66.1328913,light,2024/4/30 14:00,2024/4/30 21:00,2024/5/1 3:00,5,21.51760335,60,31
93,2024/8/30 5:00,72.90329624,deep,2024/8/29 20:00,2024/8/29 18:00,2024/8/29 23:00,7,19.3103327,38,40
44,2024/3/7 10:00,70.01557049,deep,2024/3/6 23:00,2024/3/6 22:00,2024/3/7 6:00,6,23.74078545,30,24
5,2024/3/29 13:00,68.4069575,rem,2024/3/29 2:00,2024/3/29 4:00,2024/3/29 11:00,8,21.20743829,54,21
68,2024/9/12 19:00,78.02253947,rem,2024/9/12 3:00,2024/9/12 9:00,2024/9/12 13:00,2,20.9037345,46,30
35,2024/8/27 7:00,70.27000966,deep,2024/8/26 15:00,2024/8/26 21:00,2024/8/27 3:00,1,21.71090781,36,25
28,2024/8/1 23:00,73.16925759,deep,2024/8/1 10:00,2024/8/1 15:00,2024/8/1 15:00,10,21.45736369,49,21
85,2024/2/26 4:00,77.45785702,rem,2024/2/25 18:00,2024/2/26 0:00,2024/2/26 1:00,10,24.42422158,55,39
41,2024/7/20 21:00,72.33881751,deep,2024/7/20 11:00,2024/7/20 14:00,2024/7/20 14:00,2,18.63561864,40,27
38,2024/11/26 18:00,72.10038783,light,2024/11/26 8:00,2024/11/26 10:00,2024/11/26 11:00,5,22.38636891,36,27
22,2024/1/29 2:00,81.74870948,light,2024/1/28 14:00,2024/1/28 18:00,2024/1/28 20:00,3,18.22254507,37,21
68,2024/10/20 11:00,66.9733956,deep,2024/10/19 19:00,2024/10/20 1:00,2024/10/20 3:00,2,22.74136004,35,22
35,2024/11/13 16:00,72.12282397,deep,2024/11/13 3:00,2024/11/13 12:00,2024/11/13 14:00,8,23.02516729,37,37
50,2024/12/1 20:00,71.10973047,rem,2024/12/1 7:00,2024/12/1 10:00,2024/12/1 12:00,8,22.58593891,35,35
17,2024/2/27 13:00,75.1840221,light,2024/2/26 23:00,2024/2/27 3:00,2024/2/27 8:00,4,21.6398748,50,24
44,2024/7/7 18:00,77.35159157,light,2024/7/7 8:00,2024/7/7 14:00,2024/7/7 11:00,8,21.31187511,39,36
2,2024/1/31 17:00,64.06323405,deep,2024/1/31 3:00,2024/1/31 9:00,2024/1/31 9:00,5,21.44150185,39,28
67,2024/6/30 12:00,70.91407019,rem,2024/6/30 0:00,2024/6/30 8:00,2024/6/30 10:00,2,24.88658978,41,26
40,2024/6/4 20:00,63.5715161,deep,2024/6/4 10:00,2024/6/4 13:00,2024/6/4 18:00,3,20.97439587,55,38
69,2024/4/27 20:00,77.43827271,deep,2024/4/27 5:00,2024/4/27 10:00,2024/4/27 12:00,5,23.48174397,57,35
1,2024/8/14 8:00,68.70724908,light,2024/8/13 16:00,2024/8/14 3:00,2024/8/14 4:00,1,18.66660538,57,35
82,2024/11/29 9:00,69.09123026,light,2024/11/28 22:00,2024/11/29 5:00,2024/11/29 6:00,6,21.71644,59,21
21,2024/8/5 7:00,73.4934619,deep,2024/8/4 20:00,2024/8/5 3:00,2024/8/4 23:00,3,19.15280776,41,21
50,2024/6/6 7:00,59.95545725,deep,2024/6/5 16:00,2024/6/5 22:00,2024/6/6 1:00,3,23.0214523,55,33
59,2024/12/17 3:00,67.05062692,rem,2024/12/16 13:00,2024/12/16 19:00,2024/12/16 23:00,8,24.72006271,51,36
67,2024/5/4 10:00,70.44267403,rem,2024/5/3 18:00,2024/5/4 4:00,2024/5/4 4:00,3,21.68119252,41,36
25,2024/7/14 5:00,68.65944154,deep,2024/7/13 21:00,2024/7/13 22:00,2024/7/14 1:00,7,23.29795653,41,39
19,2024/5/8 13:00,73.91300514,rem,2024/5/8 2:00,2024/5/8 8:00,2024/5/8 11:00,3,19.32749844,35,36
11,2024/8/8 12:00,78.63198649,deep,2024/8/8 0:00,2024/8/8 6:00,2024/8/8 5:00,1,19.99264769,44,26
64,2024/12/11 19:00,71.90012873,rem,2024/12/11 3:00,2024/12/11 10:00,2024/12/11 14:00,3,21.40005435,35,32
21,2024/3/26 20:00,70.03678768,deep,2024/3/26 10:00,2024/3/26 9:00,2024/3/26 14:00,4,20.2843782,37,22
89,2024/4/11 9:00,69.24050254,light,2024/4/10 18:00,2024/4/11 3:00,2024/4/11 7:00,1,22.48653898,42,20
86,2024/4/25 3:00,62.37147824,rem,2024/4/24 12:00,2024/4/24 21:00,2024/4/25 0:00,3,20.96177479,41,31
67,2024/6/13 6:00,78.15832099,deep,2024/6/12 17:00,2024/6/12 19:00,2024/6/13 4:00,6,20.97261559,50,33
12,2024/4/19 15:00,66.15770498,light,2024/4/19 0:00,2024/4/19 3:00,2024/4/19 10:00,1,22.01603705,45,25
75,2024/6/21 21:00,78.01836295,deep,2024/6/21 6:00,2024/6/21 13:00,2024/6/21 18:00,3,24.09562295,37,24
43,2024/6/6 21:00,64.55784845,deep,2024/6/6 12:00,2024/6/6 14:00,2024/6/6 16:00,8,21.85402478,45,27
55,2024/8/7 2:00,69.96199982,deep,2024/8/6 18:00,2024/8/6 19:00,2024/8/6 18:00,3,20.44874487,43,36
3,2024/3/16 2:00,79.24632917,light,2024/3/15 13:00,2024/3/15 16:00,2024/3/15 21:00,3,25.0030969,51,26
51,2024/3/17 16:00,69.66563107,light,2024/3/17 8:00,2024/3/17 11:00,2024/3/17 13:00,1,19.33278382,30,30
44,2024/5/3 10:00,75.97755013,deep,2024/5/3 0:00,2024/5/2 22:00,2024/5/3 5:00,4,21.25343339,49,30
92,2024/5/19 16:00,76.7665764,light,2024/5/19 2:00,2024/5/19 8:00,2024/5/19 10:00,2,25.30208913,36,37
92,2024/7/28 4:00,68.66282483,light,2024/7/27 12:00,2024/7/27 18:00,2024/7/27 23:00,9,22.34592574,31,21
32,2024/10/22 20:00,73.77520999,rem,2024/10/22 6:00,2024/10/22 14:00,2024/10/22 13:00,2,20.74993196,42,40
96,2024/6/23 19:00,67.784549,light,2024/6/23 6:00,2024/6/23 11:00,2024/6/23 16:00,7,24.03858532,45,40
78,2024/11/6 3:00,74.99499316,rem,2024/11/5 12:00,2024/11/5 21:00,2024/11/5 20:00,7,25.23825844,36,33
68,2024/5/8 21:00,57.23420127,light,2024/5/8 5:00,2024/5/8 11:00,2024/5/8 19:00,10,22.70424481,60,33
41,2024/8/3 2:00,64.85902685,rem,2024/8/2 15:00,2024/8/2 17:00,2024/8/2 19:00,6,25.53315424,43,29
91,2024/11/23 18:00,61.58518096,rem,2024/11/23 2:00,2024/11/23 8:00,2024/11/23 10:00,7,20.27492782,36,36
100,2024/5/18 5:00,67.65250172,light,2024/5/17 13:00,2024/5/17 19:00,2024/5/18 2:00,2,23.49933438,44,21
50,2024/6/2 6:00,68.46830261,deep,2024/6/1 17:00,2024/6/1 18:00,2024/6/2 1:00,3,21.32650827,56,40
94,2024/9/21 0:00,72.17603854,light,2024/9/20 12:00,2024/9/20 13:00,2024/9/20 20:00,10,24.09008611,45,25
53,2024/4/23 10:00,68.4802796,deep,2024/4/23 2:00,2024/4/23 4:00,2024/4/23 6:00,3,20.7030336,50,24
15,2024/5/10 14:00,79.56287305,rem,2024/5/9 23:00,2024/5/10 7:00,2024/5/10 8:00,1,23.10787256,40,35
92,2024/4/3 4:00,69.25238231,light,2024/4/2 12:00,2024/4/2 21:00,2024/4/2 23:00,6,20.23830003,37,33
28,2024/11/4 10:00,71.18261657,light,2024/11/4 2:00,2024/11/3 22:00,2024/11/4 7:00,10,22.32536014,39,26
56,2024/1/14 12:00,69.54894612,light,2024/1/13 22:00,2024/1/14 8:00,2024/1/14 7:00,8,24.63017487,31,30
63,2024/5/13 4:00,57.00265558,deep,2024/5/12 16:00,2024/5/12 16:00,2024/5/13 1:00,3,21.51749631,39,39
29,2024/8/7 20:00,68.91279828,light,2024/8/7 10:00,2024/8/7 16:00,2024/8/7 15:00,8,19.57034573,31,29
55,2024/12/29 21:00,61.09514607,rem,2024/12/29 13:00,2024/12/29 16:00,2024/12/29 13:00,8,20.66115321,58,34
39,2024/2/25 0:00,71.31013757,deep,2024/2/24 12:00,2024/2/24 13:00,2024/2/24 21:00,2,21.73593894,58,31
54,2024/6/30 23:00,77.87514639,light,2024/6/30 14:00,2024/6/30 16:00,2024/6/30 17:00,6,21.98524835,52,38
2,2024/8/31 20:00,64.08835018,rem,2024/8/31 10:00,2024/8/31 12:00,2024/8/31 17:00,2,21.39045598,49,32
45,2024/4/20 5:00,73.8698569,deep,2024/4/19 17:00,2024/4/19 21:00,2024/4/19 21:00,8,20.65133001,53,21
91,2024/10/22 8:00,67.39261303,light,2024/10/21 17:00,2024/10/22 2:00,2024/10/22 6:00,2,21.68055337,59,31
54,2024/11/25 20:00,72.39167016,light,2024/11/25 9:00,2024/11/25 14:00,2024/11/25 17:00,5,25.10102962,57,39
64,2024/5/3 20:00,69.09467637,deep,2024/5/3 10:00,2024/5/3 15:00,2024/5/3 17:00,1,24.71892446,60,39
38,2024/12/3 22:00,62.73248713,rem,2024/12/3 9:00,2024/12/3 15:00,2024/12/3 20:00,1,22.51146153,57,33
35,2024/3/22 5:00,79.41034603,light,2024/3/21 15:00,2024/3/21 19:00,2024/3/21 23:00,2,22.37011255,48,23
72,2024/10/1 22:00,72.45397344,light,2024/10/1 6:00,2024/10/1 17:00,2024/10/1 20:00,5,22.64160424,36,39
40,2024/10/4 23:00,72.05897609,deep,2024/10/4 11:00,2024/10/4 15:00,2024/10/4 20:00,5,19.89100352,34,37
87,2024/7/16 8:00,68.98559212,light,2024/7/15 22:00,2024/7/16 1:00,2024/7/16 4:00,10,20.29906038,33,39
12,2024/8/25 14:00,68.6288444,deep,2024/8/25 6:00,2024/8/25 2:00,2024/8/25 8:00,1,18.16211577,53,23
63,2024/8/27 22:00,64.95170876,light,2024/8/27 10:00,2024/8/27 17:00,2024/8/27 17:00,10,21.2739805,36,37
15,2024/11/30 22:00,74.43737914,rem,2024/11/30 10:00,2024/11/30 13:00,2024/11/30 14:00,2,22.40616021,37,27
35,2024/11/3 6:00,69.24312763,deep,2024/11/2 18:00,2024/11/2 20:00,2024/11/3 3:00,2,21.39549463,53,37
31,2024/12/11 15:00,68.00831227,light,2024/12/11 5:00,2024/12/11 9:00,2024/12/11 10:00,2,20.63707634,60,40
68,2024/10/30 9:00,72.588718,deep,2024/10/29 19:00,2024/10/30 2:00,2024/10/30 2:00,1,21.32546132,43,29
37,2024/7/11 1:00,75.11672249,deep,2024/7/10 13:00,2024/7/10 15:00,2024/7/10 23:00,10,20.24819016,56,28
73,2024/6/10 15:00,75.26933998,deep,2024/6/10 0:00,2024/6/10 6:00,2024/6/10 9:00,6,18.78357043,36,40
85,2024/3/24 5:00,72.63885451,deep,2024/3/23 13:00,2024/3/24 0:00,2024/3/24 2:00,6,22.7522188,39,29
19,2024/8/24 6:00,65.8262134,rem,2024/8/23 19:00,2024/8/23 18:00,2024/8/23 23:00,8,22.00951222,56,21
59,2024/12/21 6:00,70.79796723,light,2024/12/20 20:00,2024/12/20 18:00,2024/12/21 2:00,6,18.35468852,42,21
64,2024/7/3 22:00,56.87033999,rem,2024/7/3 8:00,2024/7/3 16:00,2024/7/3 14:00,5,21.4098209,57,33
48,2024/5/7 11:00,62.29678355,deep,2024/5/7 1:00,2024/5/7 7:00,2024/5/7 5:00,1,22.19186499,52,27
39,2024/7/29 0:00,76.05367235,rem,2024/7/28 15:00,2024/7/28 12:00,2024/7/28 19:00,6,22.16997129,31,22
2,2024/9/25 4:00,63.86024284,light,2024/9/24 16:00,2024/9/24 23:00,2024/9/24 22:00,6,19.72834148,43,27
35,2024/2/11 1:00,76.47763243,rem,2024/2/10 17:00,2024/2/10 13:00,2024/2/10 20:00,4,21.12297092,58,22
2,2024/9/29 8:00,72.10118371,deep,2024/9/28 19:00,2024/9/29 1:00,2024/9/29 1:00,4,23.01777821,37,36
80,2024/8/9 5:00,66.72337222,rem,2024/8/8 19:00,2024/8/8 18:00,2024/8/8 21:00,8,21.33480298,42,26
15,2024/4/24 3:00,59.33306582,rem,2024/4/23 17:00,2024/4/23 18:00,2024/4/23 19:00,2,20.87492143,52,34
94,2024/7/6 9:00,74.52972369,rem,2024/7/6 1:00,2024/7/6 3:00,2024/7/6 4:00,10,20.41962,41,38
65,2024/10/2 7:00,72.7342902,deep,2024/10/1 16:00,2024/10/1 23:00,2024/10/2 5:00,7,19.1427892,46,38
7,2024/5/3 0:00,71.80017108,light,2024/5/2 15:00,2024/5/2 18:00,2024/5/2 17:00,7,22.71224545,52,21
54,2024/8/15 4:00,73.06114849,deep,2024/8/14 15:00,2024/8/14 18:00,2024/8/14 21:00,2,21.66913264,44,26
37,2024/6/29 5:00,71.98936492,rem,2024/6/28 21:00,2024/6/28 19:00,2024/6/28 22:00,8,22.12910463,46,32
46,2024/7/19 19:00,79.87803754,light,2024/7/19 8:00,2024/7/19 15:00,2024/7/19 13:00,4,20.39428934,32,37
67,2024/8/2 1:00,66.30110055,deep,2024/8/1 11:00,2024/8/1 15:00,2024/8/1 23:00,7,20.50924609,38,31
31,2024/12/25 23:00,77.52118326,rem,2024/12/25 8:00,2024/12/25 13:00,2024/12/25 16:00,4,19.54668398,58,38
57,2024/10/17 1:00,70.42482124,light,2024/10/16 13:00,2024/10/16 17:00,2024/10/16 23:00,4,25.11334839,47,21
99,2024/11/21 22:00,69.69353979,rem,2024/11/21 14:00,2024/11/21 13:00,2024/11/21 14:00,10,23.50854693,33,36
75,2024/1/31 10:00,67.71649558,deep,2024/1/30 22:00,2024/1/31 3:00,2024/1/31 4:00,9,23.54295951,31,33
37,2024/6/9 14:00,75.2651128,rem,2024/6/9 6:00,2024/6/9 8:00,2024/6/9 10:00,5,19.18924438,56,26
69,2024/3/14 5:00,66.46593525,light,2024/3/13 19:00,2024/3/13 22:00,2024/3/14 1:00,7,24.52791596,45,29
52,2024/12/9 9:00,60.34473862,deep,2024/12/8 22:00,2024/12/8 23:00,2024/12/9 6:00,6,22.65133785,30,32
21,2024/9/12 14:00,81.97860769,deep,2024/9/12 1:00,2024/9/12 9:00,2024/9/12 6:00,6,21.79944004,39,40
21,2024/2/8 10:00,67.14866967,deep,2024/2/8 2:00,2024/2/7 22:00,2024/2/8 8:00,9,23.44096959,38,34
98,2024/11/22 17:00,64.69960399,light,2024/11/22 8:00,2024/11/22 5:00,2024/11/22 9:00,8,20.46808917,40,24
6,2024/5/15 2:00,68.11224024,deep,2024/5/14 10:00,2024/5/14 18:00,2024/5/14 18:00,6,21.21014636,59,34
98,2024/9/21 22:00,66.86519246,deep,2024/9/21 11:00,2024/9/21 10:00,2024/9/21 17:00,2,18.81849461,36,35
61,2024/2/14 1:00,66.60408389,rem,2024/2/13 11:00,2024/2/13 13:00,2024/2/13 17:00,8,20.98558826,43,20
58,2024/10/15 3:00,68.39576925,rem,2024/10/14 14:00,2024/10/14 19:00,2024/10/14 20:00,5,18.85315337,37,26
95,2024/7/3 4:00,68.64406947,light,2024/7/2 17:00,2024/7/2 17:00,2024/7/3 1:00,10,21.76368092,37,28
26,2024/1/12 16:00,74.8840755,light,2024/1/12 3:00,2024/1/12 9:00,2024/1/12 11:00,8,20.18188719,55,25
38,2024/7/8 18:00,64.4852982,light,2024/7/8 5:00,2024/7/8 13:00,2024/7/8 15:00,1,20.85324249,44,40
98,2024/10/25 15:00,66.26394398,deep,2024/10/24 23:00,2024/10/25 5:00,2024/10/25 12:00,4,20.06317914,56,31
22,2024/8/28 3:00,71.3963183,rem,2024/8/27 16:00,2024/8/27 16:00,2024/8/27 22:00,9,23.74822855,51,37
52,2024/7/16 17:00,66.15330289,deep,2024/7/16 8:00,2024/7/16 5:00,2024/7/16 12:00,8,18.29123886,40,30
91,2024/4/18 3:00,69.23893919,light,2024/4/17 15:00,2024/4/17 21:00,2024/4/18 0:00,3,24.51970189,40,24
73,2024/6/20 11:00,61.5917769,light,2024/6/19 21:00,2024/6/20 5:00,2024/6/20 8:00,6,21.17610223,51,21
42,2024/1/30 18:00,80.1768779,light,2024/1/30 10:00,2024/1/30 13:00,2024/1/30 12:00,2,21.65731367,49,39
68,2024/6/22 21:00,68.39697235,deep,2024/6/22 13:00,2024/6/22 11:00,2024/6/22 17:00,1,18.12941425,52,38
57,2024/11/12 0:00,68.33826706,deep,2024/11/11 14:00,2024/11/11 16:00,2024/11/11 16:00,3,23.0778652,59,20
74,2024/9/6 2:00,69.81525201,rem,2024/9/5 13:00,2024/9/5 15:00,2024/9/5 22:00,10,22.07733376,36,29
46,2024/11/6 19:00,71.98039086,light,2024/11/6 6:00,2024/11/6 14:00,2024/11/6 17:00,2,23.36946807,53,24
45,2024/2/18 14:00,62.01611277,rem,2024/2/18 2:00,2024/2/18 2:00,2024/2/18 12:00,5,25.5385265,58,35
